Cell	nCount_Spatial	nFeature_Spatial	percent.mito	seurat_clusters	celltype	Cluster
62706522530700	1480	644	7.094595	8	Epithelia	8
53257594483000	6014	1779	6.019288	3	iEGL	3
67001489827700	11266	2818	7.456062	2	oEGL	2
56264071593100	8058	2060	11.826756	3	iEGL	3
55834574861400	10021	2776	8.66181	1	VZ+IZ	1
68289980022100	8948	2438	8.69468	2	oEGL	2
67860483288500	7727	2381	7.28614	0	VZ+IZ	0
74302934232600	9069	2781	8.115558	0	VZ+IZ	0
74732430960600	13015	3223	6.446408	9	oEGL	9
66571993101400	7787	2389	6.831899	1	VZ+IZ	1
69148973477000	9288	2746	6.782946	0	VZ+IZ	0
75591424420300	16354	3870	7.600587	2	oEGL	2
79886391716800	4370	1548	6.796339	10	Chroid plexus	10
72155450586300	8768	2764	6.29562	0	VZ+IZ	0
71725953856700	8392	2672	6.267874	6	Vessels	6
72155450586700	7778	2570	6.556956	6	Vessels	6
71296457125900	8465	2636	6.580035	0	VZ+IZ	0
70866960399300	4749	1618	9.012424	3	iEGL	3
73443940773300	9108	2808	7.630654	0	VZ+IZ	0
73443940773100	8296	2594	7.750723	0	VZ+IZ	0
73014444043700	9595	2839	8.733715	0	VZ+IZ	0
72584947312900	9851	2838	8.567658	1	VZ+IZ	1
58411555236400	7505	2226	4.943371	4	Chroid plexus	4
58411555235600	1517	685	3.955175	8	Epithelia	8
57552561779900	9226	2691	8.519402	0	VZ+IZ	0
57123065051900	6070	1859	12.91598	1	VZ+IZ	1
57123065050300	8882	2599	10.33551	0	VZ+IZ	0
56693568320500	9694	2709	8.592944	1	VZ+IZ	1
56264071592300	7662	2159	10.558601	3	iEGL	3
58411555240200	8145	2536	7.206875	1	VZ+IZ	1
58411555239500	8054	2498	8.008443	1	VZ+IZ	1
53257594485800	12798	3155	5.539928	2	oEGL	2
51110110837100	9702	2482	6.184292	2	oEGL	2
55405078133400	6144	1820	11.490885	3	iEGL	3
55405078130200	7966	2369	5.146874	2	oEGL	2
54975581402800	7941	2315	9.608362	3	iEGL	3
54975581401000	6475	1931	6.594595	2	oEGL	2
65712999642100	7099	2196	6.94464	1	VZ+IZ	1
65283502910700	8877	2630	7.389884	1	VZ+IZ	1
64424509452100	8838	2607	8.010862	6	Vessels	6
63995012725700	8298	2733	6.604001	0	VZ+IZ	0
68289980017600	8879	2720	6.216916	0	VZ+IZ	0
61847529078300	8687	2358	10.993438	3	iEGL	3
61847529078000	7375	2378	8.59661	5	VZ+IZ	5
63136019261900	9624	2868	6.62926	1	VZ+IZ	1
62706522530800	3488	1369	7.511468	4	Chroid plexus	4
63565515995400	7560	2395	8.174603	1	VZ+IZ	1
60559038886800	8551	2650	8.338206	1	VZ+IZ	1
55405078132000	9190	2636	8.139282	1	VZ+IZ	1
62277025803500	8507	2607	7.123545	1	VZ+IZ	1
60559038886000	9044	2657	9.475896	0	VZ+IZ	0
59700045428500	8756	2677	6.258566	0	VZ+IZ	0
69578470206100	9495	2842	7.498684	0	VZ+IZ	0
72155450583400	8687	2640	9.059514	5	VZ+IZ	5
65283502913100	7233	2358	7.28605	1	VZ+IZ	1
66142496369500	8458	2590	8.16978	1	VZ+IZ	1
66571993102200	7431	2342	7.710941	1	VZ+IZ	1
66142496371200	7650	2441	6.405229	1	VZ+IZ	1
67001489831400	7991	2503	6.732574	5	VZ+IZ	5
63995012726100	8074	2436	7.654199	6	Vessels	6
70437463670000	11735	3360	4.652748	7	RL	7
70437463667400	7337	2382	7.319068	1	VZ+IZ	1
70007966939800	7444	2263	9.013971	0	VZ+IZ	0
71296457129400	1190	550	5.210084	7	RL	7
61418032343900	9455	2626	8.418826	1	VZ+IZ	1
59700045427500	8824	2705	6.43699	0	VZ+IZ	0
63995012723700	7154	2212	7.981549	5	VZ+IZ	5
58411555240400	7870	2421	8.780178	0	VZ+IZ	0
75591424422700	13368	3305	7.540395	2	oEGL	2
67860483288300	8229	2581	6.586463	1	VZ+IZ	1
69578470210300	6853	2155	8.186196	5	VZ+IZ	5
71296457126900	7787	2505	6.510851	0	VZ+IZ	0
67860483289700	7819	2365	7.699194	1	VZ+IZ	1
73014444043000	10707	3112	7.462408	0	VZ+IZ	0
57552561779000	8908	2559	11.23709	1	VZ+IZ	1
58841051968500	8515	2536	8.126835	0	VZ+IZ	0
68719476751000	7937	2478	9.172231	5	VZ+IZ	5
68289980020600	7311	2357	6.291889	1	VZ+IZ	1
75161927691200	8434	2371	9.94783	3	iEGL	3
57123065050800	7967	2423	8.949416	5	VZ+IZ	5
58841051970900	6136	1820	11.945893	3	iEGL	3
52398601026500	1643	663	3.712721	3	iEGL	3
54116587943200	17528	3692	7.211319	2	oEGL	2
61847529075000	8930	2637	7.592385	6	Vessels	6
60559038886500	8553	2593	6.828014	1	VZ+IZ	1
60988535616600	8735	2664	7.979393	0	VZ+IZ	0
61418032347900	7684	2498	6.494014	0	VZ+IZ	0
62277025807400	8848	2756	6.487342	5	VZ+IZ	5
74732430961400	8783	2479	8.994649	3	iEGL	3
67860483291200	6995	2317	7.405289	0	VZ+IZ	0
57982058509000	9249	2683	8.000865	1	VZ+IZ	1
57552561779700	8667	2517	8.699665	0	VZ+IZ	0
69578470208000	7818	2399	8.710668	1	VZ+IZ	1
70007966936900	8802	2603	7.032493	0	VZ+IZ	0
66571993102400	7224	2338	7.184385	1	VZ+IZ	1
67860483290200	8239	2482	7.585872	0	VZ+IZ	0
65283502910200	7780	2353	10.488432	1	VZ+IZ	1
65283502913400	7898	2528	6.330717	0	VZ+IZ	0
65283502914400	8343	2630	7.371449	6	Vessels	6
69148973476400	9789	2936	7.569721	0	VZ+IZ	0
70007966938900	7415	2408	6.41942	1	VZ+IZ	1
70007966939500	7359	2507	6.753635	0	VZ+IZ	0
63136019264600	8273	2576	6.829445	0	VZ+IZ	0
70866960397100	7490	2417	7.40988	6	Vessels	6
56693568320400	9142	2734	8.061693	1	VZ+IZ	1
54546084673700	7109	2028	10.66254	3	iEGL	3
76879914612000	5665	1880	5.701677	10	Chroid plexus	10
60129542153500	1301	621	4.150653	8	Epithelia	8
76450417879300	3479	1243	6.064961	8	Epithelia	8
68719476749000	8106	2446	6.982482	5	VZ+IZ	5
68719476751700	7495	2333	8.298866	7	RL	7
75591424421000	9611	2633	8.126106	3	iEGL	3
77738908068800	3072	1172	6.608073	10	Chroid plexus	10
68289980019500	8256	2476	8.224322	1	VZ+IZ	1
71725953858100	10153	2680	8.874224	2	oEGL	2
70437463666100	7529	2346	8.832514	1	VZ+IZ	1
74302934233400	8008	2393	9.003497	6	Vessels	6
73873437502300	9335	2763	7.316551	1	VZ+IZ	1
73443940775300	6470	2142	7.341577	6	Vessels	6
74732430963500	7227	2160	8.85568	3	iEGL	3
57982058507300	14804	3369	6.82248	2	oEGL	2
57123065049200	9889	2726	7.857215	1	VZ+IZ	1
52828097753900	6159	1765	6.007469	3	iEGL	3
54975581403500	5936	1742	12.415768	3	iEGL	3
55834574862500	7245	2124	10.600414	3	iEGL	3
56264071592000	7781	2299	9.420383	3	iEGL	3
57123065048600	12460	2870	8.362761	2	oEGL	2
65283502914700	8218	2661	6.948163	0	VZ+IZ	0
65283502913900	7586	2368	7.606117	0	VZ+IZ	0
65712999641800	8159	2443	7.660252	5	VZ+IZ	5
60129542159300	8626	2770	6.515187	5	VZ+IZ	5
67860483290800	7061	2319	7.803427	0	VZ+IZ	0
63565515994000	7736	2304	7.936918	5	VZ+IZ	5
63995012722500	8202	2466	6.437454	5	VZ+IZ	5
57552561780700	9045	2695	7.761194	0	VZ+IZ	0
57982058510900	6569	2108	9.803623	1	VZ+IZ	1
61418032346000	8043	2517	7.323138	6	Vessels	6
67430986555900	1398	616	5.078684	8	Epithelia	8
57123065052700	2781	1017	6.868033	3	iEGL	3
50680614107300	2564	913	8.385335	3	iEGL	3
60129542157100	8525	2562	7.354839	1	VZ+IZ	1
68719476750200	6924	2299	7.105719	0	VZ+IZ	0
55834574860600	9844	2613	8.787078	3	iEGL	3
65283502913600	7849	2513	6.777933	0	VZ+IZ	0
64854006184100	7979	2495	6.517107	1	VZ+IZ	1
66571993099300	8612	2605	7.861124	0	VZ+IZ	0
60129542156200	8875	2652	8.394366	5	VZ+IZ	5
67860483289100	8824	2701	6.108341	0	VZ+IZ	0
68719476746300	9284	2713	7.733735	1	VZ+IZ	1
53687091214100	8175	2250	9.737003	3	iEGL	3
58411555238400	9107	2722	7.763259	0	VZ+IZ	0
76450417879900	10351	2938	6.115351	9	oEGL	9
57982058509600	8146	2450	8.138964	1	VZ+IZ	1
56693568319400	11542	3010	6.021487	3	iEGL	3
74732430962400	9592	2994	5.473311	1	VZ+IZ	1
74302934232500	8813	2681	8.192443	0	VZ+IZ	0
77309411341600	2080	933	5.288462	10	Chroid plexus	10
64424509451900	7788	2416	6.587057	0	VZ+IZ	0
64854006182700	7986	2350	7.438017	1	VZ+IZ	1
71725953851800	4492	1419	7.30187	4	Chroid plexus	4
68719476746200	9706	2678	7.655059	3	iEGL	3
68719476749900	7704	2454	7.022326	1	VZ+IZ	1
70007966937100	8153	2459	7.408316	1	VZ+IZ	1
73873437504700	6478	2114	10.605125	6	Vessels	6
73873437504200	7966	2580	6.753703	1	VZ+IZ	1
73873437501900	8494	2628	8.370615	1	VZ+IZ	1
72155450585500	7645	2449	7.730543	1	VZ+IZ	1
67430986560800	7387	2302	7.486124	6	Vessels	6
56693568319000	15146	3319	6.945728	2	oEGL	2
62277025806700	8443	2557	6.798531	6	Vessels	6
59270548697400	7719	2371	9.172173	1	VZ+IZ	1
59700045424500	5374	1857	6.847786	4	Chroid plexus	4
59700045428400	8539	2546	8.05715	0	VZ+IZ	0
57982058506200	3001	1131	4.798401	4	Chroid plexus	4
55834574861800	8192	2426	8.374023	1	VZ+IZ	1
58411555237300	9292	2395	9.330607	3	iEGL	3
57552561781800	5815	1742	11.55632	3	iEGL	3
57982058510600	8423	2542	9.90146	1	VZ+IZ	1
58411555235900	5785	1922	6.793431	4	Chroid plexus	4
70007966939600	7179	2470	7.77267	5	VZ+IZ	5
59700045429700	8838	2740	7.173569	1	VZ+IZ	1
59270548696700	8408	2400	9.633682	0	VZ+IZ	0
70866960398900	7201	2315	8.623802	6	Vessels	6
58841051968300	8490	2616	8.374558	1	VZ+IZ	1
71296457124200	9055	2671	8.989509	5	VZ+IZ	5
75161927690200	8917	2700	7.065156	4	Chroid plexus	4
75161927687900	6573	1617	6.344135	4	Chroid plexus	4
73014444045900	7168	2274	8.677455	5	VZ+IZ	5
73014444044600	8807	2652	8.095833	0	VZ+IZ	0
57552561780100	7986	2492	8.389682	5	VZ+IZ	5
56264071593000	6099	1761	12.707001	3	iEGL	3
56693568320100	7801	2354	9.114216	5	VZ+IZ	5
73443940775200	6804	2166	8.259847	6	Vessels	6
57123065050100	9721	2831	8.918836	0	VZ+IZ	0
62277025807800	6837	2074	10.267661	3	iEGL	3
66142496367400	5945	1972	4.878049	4	Chroid plexus	4
62277025803100	8904	2577	9.669811	0	VZ+IZ	0
65712999643400	7669	2493	7.249967	1	VZ+IZ	1
63565515993400	8336	2522	6.981766	1	VZ+IZ	1
64854006183600	7405	2333	7.238352	0	VZ+IZ	0
64854006182600	8048	2512	6.076044	1	VZ+IZ	1
60559038889100	7378	2400	9.203036	0	VZ+IZ	0
68289980021200	8091	2651	7.526882	0	VZ+IZ	0
68289980018200	8634	2648	6.057447	0	VZ+IZ	0
60129542156600	9198	2681	8.121331	5	VZ+IZ	5
60559038883500	6793	2095	6.300604	4	Chroid plexus	4
68719476750800	8211	2585	8.159786	0	VZ+IZ	0
67001489831200	7094	2243	7.640259	1	VZ+IZ	1
67001489829400	8389	2523	7.05686	5	VZ+IZ	5
67860483287800	8885	2630	8.790096	6	Vessels	6
67860483287600	8850	2523	10.463277	0	VZ+IZ	0
69148973478200	8531	2550	6.107139	0	VZ+IZ	0
72155450584800	9047	2690	6.024096	0	VZ+IZ	0
62277025806300	8311	2638	5.847672	1	VZ+IZ	1
52398601025200	14628	3409	7.143834	2	oEGL	2
60988535616500	9314	2701	5.84067	6	Vessels	6
63136019265200	7212	2311	5.934554	0	VZ+IZ	0
57123065051300	8212	2443	8.475402	1	VZ+IZ	1
58411555239600	8168	2495	8.545544	0	VZ+IZ	0
63565515992100	8755	2588	8.166762	0	VZ+IZ	0
63565515990100	5258	1844	7.417269	4	Chroid plexus	4
66142496372800	7599	2422	7.527306	0	VZ+IZ	0
65712999640900	8287	2511	7.554	0	VZ+IZ	0
59700045425900	9040	2628	7.522124	5	VZ+IZ	5
72584947315600	8249	2668	8.013092	0	VZ+IZ	0
63565515995100	7467	2390	7.754118	0	VZ+IZ	0
63565515996900	7395	2441	8.97904	7	RL	7
63995012725500	8658	2706	6.479556	0	VZ+IZ	0
78168404800200	4825	1751	6.362694	10	Chroid plexus	10
79886391717100	1338	621	5.979073	8	Epithelia	8
70007966939700	7112	2335	8.984814	1	VZ+IZ	1
76020921151200	9805	2697	9.36257	3	iEGL	3
66571993097200	6773	2229	4.355529	4	Chroid plexus	4
68289980017700	9051	2710	7.424594	0	VZ+IZ	0
64854006180500	8620	2583	8.329466	0	VZ+IZ	0
73014444043100	9447	2846	7.356833	0	VZ+IZ	0
68289980020000	7518	2323	7.235967	6	Vessels	6
65283502914300	7967	2603	6.614786	0	VZ+IZ	0
60129542154100	6206	1952	5.816951	4	Chroid plexus	4
57123065052000	6388	1915	11.819036	3	iEGL	3
60559038890000	4574	1702	7.433319	7	RL	7
57982058511700	8000	2277	8.5875	2	oEGL	2
60988535615300	8883	2601	7.643814	1	VZ+IZ	1
52398601025000	12667	3289	8.194521	2	oEGL	2
67430986557300	9543	2395	10.824688	3	iEGL	3
72584947314800	8298	2596	7.760906	1	VZ+IZ	1
59270548699000	8477	2707	6.582517	0	VZ+IZ	0
74302934234600	7286	2264	8.358496	3	iEGL	3
66571993100100	8308	2464	7.595089	1	VZ+IZ	1
73443940776200	1557	625	7.19332	3	iEGL	3
71296457127200	7210	2354	7.128988	0	VZ+IZ	0
70007966936600	8299	2543	6.78395	0	VZ+IZ	0
70437463668400	7488	2452	6.744124	0	VZ+IZ	0
71725953855500	8396	2613	6.634111	1	VZ+IZ	1
68289980019000	7657	2351	6.438553	1	VZ+IZ	1
68289980016800	9188	2709	7.727471	0	VZ+IZ	0
57982058510400	8488	2584	8.105561	0	VZ+IZ	0
60129542158300	7976	2619	7.146439	0	VZ+IZ	0
76450417881400	10951	3067	6.711716	2	oEGL	2
63565515989900	4574	1638	6.558811	4	Chroid plexus	4
62277025808100	8639	2606	7.686075	2	oEGL	2
61418032346900	8299	2627	7.036992	1	VZ+IZ	1
50680614107100	4105	1337	8.136419	3	iEGL	3
53687091212300	2889	933	6.265144	3	iEGL	3
51110110835900	4289	1343	6.761483	3	iEGL	3
56264071590400	8851	2498	8.484917	1	VZ+IZ	1
77309411340800	7423	2387	7.207329	4	Chroid plexus	4
54116587944000	7531	2193	9.308193	3	iEGL	3
54546084671200	4685	1495	6.78762	8	Epithelia	8
73873437505400	11035	2908	8.608971	2	oEGL	2
73443940773500	8848	2703	7.764467	0	VZ+IZ	0
73014444045800	7003	2233	8.696273	1	VZ+IZ	1
74732430963000	8681	2625	8.812349	5	VZ+IZ	5
74732430958500	4082	1294	6.320431	4	Chroid plexus	4
74732430964600	2554	1103	7.948316	8	Epithelia	8
53687091213800	10430	2550	10.575264	2	oEGL	2
72155450584500	9156	2803	5.755789	1	VZ+IZ	1
55405078132100	9372	2609	8.130602	5	VZ+IZ	5
76879914609200	1421	636	6.052076	8	Epithelia	8
72584947316100	8072	2554	7.210109	0	VZ+IZ	0
54975581401600	9173	2436	8.852066	3	iEGL	3
54975581402600	8969	2351	9.354443	1	VZ+IZ	1
73014444042400	8523	2538	10.958583	3	iEGL	3
52828097755400	7477	2144	8.506085	3	iEGL	3
72584947315000	7852	2455	8.112583	6	Vessels	6
60129542154500	6845	2184	5.580716	9	oEGL	9
64424509449600	4912	1652	6.046417	4	Chroid plexus	4
64424509450900	8686	2579	8.289201	1	VZ+IZ	1
64424509456100	7256	2254	8.558434	7	RL	7
65283502911700	8067	2410	7.809595	1	VZ+IZ	1
59700045428700	8571	2676	8.237079	0	VZ+IZ	0
64854006182400	7854	2379	7.868602	1	VZ+IZ	1
64854006182900	6659	2183	6.607599	6	Vessels	6
64854006184200	7217	2369	8.064293	1	VZ+IZ	1
62706522531100	4736	1608	7.896959	4	Chroid plexus	4
63565515995000	7236	2394	6.246545	1	VZ+IZ	1
62706522533400	9447	2816	5.821954	0	VZ+IZ	0
68289980015100	5923	1879	5.655918	4	Chroid plexus	4
57982058509800	9390	2780	7.550586	0	VZ+IZ	0
57123065049400	9814	2667	9.119625	1	VZ+IZ	1
56693568322100	6752	2078	9.804502	1	VZ+IZ	1
69148973480900	7628	2328	9.609334	3	iEGL	3
69578470203900	7561	2297	6.784817	4	Chroid plexus	4
58841051970000	7821	2483	7.198568	0	VZ+IZ	0
66571993098800	9476	2835	7.049388	1	VZ+IZ	1
66571993099500	8572	2583	7.186188	0	VZ+IZ	0
66142496370000	8113	2592	7.075065	1	VZ+IZ	1
67430986560900	7478	2351	6.926986	1	VZ+IZ	1
67430986563600	1280	630	6.171875	3	iEGL	3
58841051967800	8395	2599	8.23109	1	VZ+IZ	1
67001489832600	8444	2695	6.288489	0	VZ+IZ	0
58411555241600	2848	1021	7.970506	3	iEGL	3
64854006180900	7156	2182	10.634433	3	iEGL	3
67001489828300	9904	2860	7.249596	0	VZ+IZ	0
73873437499500	4277	1374	8.534019	8	Epithelia	8
79027398258400	1488	680	8.467742	8	Epithelia	8
66571993099100	9094	2753	6.795689	0	VZ+IZ	0
54116587943600	9105	2587	8.632619	3	iEGL	3
73014444040400	3019	1067	8.579	8	Epithelia	8
71725953853700	8735	2690	9.410418	0	VZ+IZ	0
66142496373600	7721	2508	7.822821	0	VZ+IZ	0
64424509454500	7849	2445	7.402217	1	VZ+IZ	1
59700045429800	8241	2656	6.673947	0	VZ+IZ	0
70007966939900	7682	2377	9.125228	1	VZ+IZ	1
60559038885800	8982	2681	8.851035	0	VZ+IZ	0
68719476751500	11390	3006	8.937665	2	oEGL	2
76020921151300	9642	2623	9.997926	3	iEGL	3
68289980022300	12001	3249	5.332889	7	RL	7
71296457126600	7757	2511	6.162176	0	VZ+IZ	0
57982058508400	9135	2533	10.333881	1	VZ+IZ	1
59270548698700	8551	2602	7.507894	0	VZ+IZ	0
53687091213000	11888	3170	6.527591	2	oEGL	2
57123065048400	13805	3210	6.845346	2	oEGL	2
67001489833500	6490	1940	9.460709	2	oEGL	2
69148973481000	8966	2551	9.2795	3	iEGL	3
64854006181900	8023	2407	6.855291	0	VZ+IZ	0
59270548699800	7913	2533	7.089599	0	VZ+IZ	0
58411555238600	8206	2493	9.261516	0	VZ+IZ	0
71296457124600	9382	2730	7.226604	0	VZ+IZ	0
63565515994100	9125	2744	6.673973	1	VZ+IZ	1
71296457127000	7801	2471	6.409435	6	Vessels	6
60559038887000	8424	2600	7.134378	1	VZ+IZ	1
59700045426800	9366	2801	7.698057	0	VZ+IZ	0
75591424417300	3400	1190	7.176471	8	Epithelia	8
73014444042900	9615	2737	9.568383	5	VZ+IZ	5
74302934232000	7944	2475	7.162638	3	iEGL	3
54975581403600	6154	1789	11.488463	3	iEGL	3
54975581402100	10158	2690	8.289033	3	iEGL	3
66142496373000	7545	2430	7.183565	5	VZ+IZ	5
63995012724700	8418	2609	6.224756	0	VZ+IZ	0
66142496371700	7180	2234	7.437326	5	VZ+IZ	5
73443940773600	9199	2827	6.772475	0	VZ+IZ	0
67430986561300	7525	2330	7.840532	6	Vessels	6
69578470205900	8408	2509	7.932921	5	VZ+IZ	5
63136019262100	9212	2751	7.132002	5	VZ+IZ	5
73014444044400	8566	2691	7.844968	5	VZ+IZ	5
66571993101700	7799	2454	6.821387	1	VZ+IZ	1
64424509451400	8786	2639	8.012748	0	VZ+IZ	0
78168404800100	4364	1709	4.468378	10	Chroid plexus	10
65283502911900	8354	2525	6.643524	3	iEGL	3
71296457123800	10677	3183	5.432238	5	VZ+IZ	5
63136019265400	7691	2372	7.554284	1	VZ+IZ	1
68289980021600	8860	2767	7.099323	0	VZ+IZ	0
69148973479700	7656	2446	6.948798	1	VZ+IZ	1
69578470207300	8187	2452	7.353121	1	VZ+IZ	1
78168404798800	8298	2601	7.278862	10	Chroid plexus	10
71296457126100	9128	2712	6.430762	1	VZ+IZ	1
59700045427600	8235	2509	7.917426	0	VZ+IZ	0
60988535615400	8737	2563	8.366716	0	VZ+IZ	0
55405078132200	9449	2635	8.466504	1	VZ+IZ	1
55834574859600	5596	1680	6.862044	3	iEGL	3
63136019264300	7859	2393	8.245324	1	VZ+IZ	1
63995012720600	15543	3371	7.090008	2	oEGL	2
73014444043600	9315	2864	8.05153	0	VZ+IZ	0
67860483290300	7231	2275	6.596598	6	Vessels	6
63565515992800	9081	2728	6.54113	0	VZ+IZ	0
58841051966700	8941	2455	9.898222	3	iEGL	3
75591424417800	5745	1727	6.840731	4	Chroid plexus	4
73873437502500	8318	2617	7.393604	0	VZ+IZ	0
73443940774600	8364	2689	6.408417	1	VZ+IZ	1
67001489826400	1754	700	5.359179	8	Epithelia	8
68289980020400	6888	2245	7.200929	0	VZ+IZ	0
73873437501600	11588	2807	9.302727	2	oEGL	2
77309411341000	7130	2284	8.485273	4	Chroid plexus	4
70437463668000	7243	2305	7.013668	0	VZ+IZ	0
70007966934900	11905	2892	8.903822	2	oEGL	2
70007966935300	9677	2796	7.729668	1	VZ+IZ	1
70007966937300	7766	2426	6.567087	1	VZ+IZ	1
72155450583700	10376	3045	6.33192	0	VZ+IZ	0
71725953856000	7439	2404	7.944616	0	VZ+IZ	0
57982058511200	7150	2098	9.524476	0	VZ+IZ	0
57982058511500	5695	1772	12.765584	3	iEGL	3
58411555240700	7176	2289	9.559643	1	VZ+IZ	1
57552561778900	8397	2538	7.955222	6	Vessels	6
52828097755300	6804	1909	10.420341	3	iEGL	3
51110110837200	3010	1060	8.07309	3	iEGL	3
55405078133300	6803	1999	9.481111	3	iEGL	3
55834574862300	7207	2015	11.572083	3	iEGL	3
56264071591100	8693	2533	8.777177	1	VZ+IZ	1
64424509454000	7453	2434	6.829465	1	VZ+IZ	1
64424509451500	8386	2546	8.061054	5	VZ+IZ	5
63995012723800	7625	2318	7.777049	1	VZ+IZ	1
61847529073400	8758	2550	7.752912	1	VZ+IZ	1
61847529077400	7576	2424	8.381732	0	VZ+IZ	0
63136019263500	8563	2551	8.057924	1	VZ+IZ	1
63565515993500	8114	2440	7.530195	1	VZ+IZ	1
62277025805200	7929	2376	8.790516	1	VZ+IZ	1
57982058511300	6391	2053	9.341261	1	VZ+IZ	1
70437463666700	8209	2408	7.175052	6	Vessels	6
60129542159400	8183	2658	7.051204	0	VZ+IZ	0
64854006183500	7133	2270	6.883499	0	VZ+IZ	0
57552561782000	5464	1645	12.920937	3	iEGL	3
65283502912500	7484	2369	7.242117	6	Vessels	6
56693568320800	8628	2565	8.646268	0	VZ+IZ	0
74302934232200	8683	2604	6.933088	1	VZ+IZ	1
57552561780000	8673	2601	8.578347	5	VZ+IZ	5
62277025805800	8377	2512	5.491226	1	VZ+IZ	1
61847529076200	8090	2528	7.255871	0	VZ+IZ	0
71296457126200	8095	2562	6.621371	6	Vessels	6
69148973475800	8934	2466	9.100067	3	iEGL	3
60559038888200	8331	2595	6.325771	0	VZ+IZ	0
67001489830000	8021	2351	6.844533	1	VZ+IZ	1
67860483291600	7938	2536	7.092467	0	VZ+IZ	0
61418032347400	7809	2518	7.747471	0	VZ+IZ	0
53257594484400	7072	1905	7.80543	3	iEGL	3
68719476749400	7396	2317	7.40941	5	VZ+IZ	5
57123065049900	9256	2809	7.076491	0	VZ+IZ	0
59270548700900	4043	1391	9.720505	3	iEGL	3
70007966940200	10230	2596	7.399804	2	oEGL	2
71725953858300	3409	1121	7.744207	3	iEGL	3
50680614106300	4028	1266	6.976167	3	iEGL	3
54975581403200	7074	1989	9.59853	3	iEGL	3
62706522535800	7830	2540	7.241379	5	VZ+IZ	5
55834574863800	6319	1768	6.646621	2	oEGL	2
63995012724600	7171	2326	8.046298	0	VZ+IZ	0
58841051971300	3078	1105	10.006498	3	iEGL	3
70437463667500	7963	2382	6.793922	0	VZ+IZ	0
54116587944800	7244	2008	10.615682	3	iEGL	3
63995012723200	7652	2340	8.167799	1	VZ+IZ	1
76450417876800	1437	603	9.046625	8	Epithelia	8
73014444041900	7131	2279	8.287758	4	Chroid plexus	4
67430986560600	9877	2870	7.856637	5	VZ+IZ	5
68289980018300	7721	2447	6.20386	5	VZ+IZ	5
62706522531700	7344	2313	5.637255	4	Chroid plexus	4
70007966935600	8757	2511	9.638004	6	Vessels	6
63136019262400	9345	2774	7.351525	5	VZ+IZ	5
59700045426300	7957	2423	9.450798	1	VZ+IZ	1
74302934234300	7109	2256	8.229005	3	iEGL	3
72155450583200	9335	2745	10.401714	1	VZ+IZ	1
72155450586900	6991	2281	9.369189	1	VZ+IZ	1
59270548696300	8212	2423	7.951778	3	iEGL	3
65283502908900	2729	1006	6.962257	4	Chroid plexus	4
64424509451100	9470	2755	7.719113	1	VZ+IZ	1
61418032346300	9052	2701	6.396376	0	VZ+IZ	0
58411555236500	8606	2355	5.414827	4	Chroid plexus	4
74732430958400	3205	1072	7.23869	8	Epithelia	8
78168404800300	3705	1420	6.153846	10	Chroid plexus	10
75591424421100	10699	2800	6.991308	3	iEGL	3
75161927687800	3135	1057	5.677831	4	Chroid plexus	4
60988535616800	8411	2585	7.06218	1	VZ+IZ	1
60129542160500	1755	796	8.490028	3	iEGL	3
57123065047700	3164	1065	6.731985	8	Epithelia	8
67001489826800	2612	1016	5.091884	8	Epithelia	8
66571993097300	2872	1149	4.874652	8	Epithelia	8
69148973475400	5797	1867	6.417112	9	oEGL	9
65712999638500	2810	1069	5.978648	8	Epithelia	8
63565515993300	7688	2482	8.220604	1	VZ+IZ	1
78597901528900	3545	1341	6.713681	10	Chroid plexus	10
60988535614500	8492	2478	8.05464	1	VZ+IZ	1
64854006182300	7697	2333	7.717292	1	VZ+IZ	1
60988535612700	3679	1392	4.620821	4	Chroid plexus	4
67001489827200	2664	982	4.617117	8	Epithelia	8
59700045427000	8472	2549	8.179887	0	VZ+IZ	0
57123065050600	8715	2676	8.995984	5	VZ+IZ	5
70866960392700	2151	800	10.134821	8	Epithelia	8
66142496370100	7649	2397	7.713427	0	VZ+IZ	0
61418032343700	9793	2666	7.985296	1	VZ+IZ	1
70866960395300	8134	2510	8.138677	0	VZ+IZ	0
62706522532300	10076	2666	7.68162	6	Vessels	6
71725953857400	7014	2404	7.043057	0	VZ+IZ	0
64854006181400	8199	2480	6.927674	1	VZ+IZ	1
63565515996100	8212	2725	6.734048	0	VZ+IZ	0
59700045426700	8886	2644	7.123565	1	VZ+IZ	1
52398601025900	8019	2234	10.699588	3	iEGL	3
71725953857500	7150	2274	9.034965	0	VZ+IZ	0
55405078131800	9147	2675	7.412266	1	VZ+IZ	1
54975581403800	6519	1926	11.121338	3	iEGL	3
57552561782300	4750	1510	5.642105	2	oEGL	2
67430986560300	7849	2378	7.032743	1	VZ+IZ	1
66571993102700	7848	2524	7.64526	1	VZ+IZ	1
66142496372000	7086	2209	8.608524	1	VZ+IZ	1
63565515994600	8567	2629	6.373293	0	VZ+IZ	0
75161927692300	10214	2893	6.902291	1	VZ+IZ	1
56693568320200	8163	2436	9.959574	1	VZ+IZ	1
69578470209700	7102	2391	6.913545	0	VZ+IZ	0
62706522533900	8431	2498	7.55545	5	VZ+IZ	5
73014444044100	8851	2766	6.575528	1	VZ+IZ	1
67001489831300	6831	2213	7.01215	0	VZ+IZ	0
